trade_id,entry_time,exit_time,direction,entry_price_a,entry_price_b,exit_price_a,exit_price_b,qty_a,qty_b,gross_pnl,fees,slippage_cost,net_pnl,return_pct,duration_bars,exit_reason
31,2023-07-28 15:00:00+00:00,2023-07-29 22:00:00+00:00,LONG_SPREAD,0.7123,91.64,0.7125,93.55,3509.757124806963,-71.82552281610349,-136.48479715379608,7.3208282086956675,3.6604141043478333,-147.4660394668396,-0.016237014241993572,31,stop_z_exit
32,2023-08-02 15:00:00+00:00,2023-08-05 20:00:00+00:00,SHORT_SPREAD,0.6869,88.98,0.6255,82.69,-3639.5399621487845,73.97270072901465,-241.8205339095672,6.990170312189604,3.4950851560948015,-252.3057893778516,-0.027780583992606803,77,mean_reversion_exit
33,2023-08-08 16:00:00+00:00,2023-08-09 09:00:00+00:00,LONG_SPREAD,0.6378,84.93,0.6428,83.92,3919.724051426779,-77.50018734095988,97.87380947150378,7.2422021011112845,3.621101050555642,87.01050631983685,0.00958044872857628,17,mean_reversion_exit
34,2023-08-13 23:00:00+00:00,2023-08-16 20:00:00+00:00,SHORT_SPREAD,0.6252,81.88,0.5891,74.76,-3998.72040946897,80.38704092412951,-428.0019245979714,6.978988913429527,3.489494456714763,-438.4704079681157,-0.048278575084889044,69,stop_z_exit
35,2023-08-17 22:00:00+00:00,2023-08-17 23:00:00+00:00,SHORT_SPREAD,0.51,65.37,0.5057,64.71,-4901.9607843137255,100.68977988171521,-45.37682334938425,7.230659254256388,3.615329627128194,-56.22281223076884,-0.006190514142893244,1,stop_z_exit
36,2023-08-29 15:00:00+00:00,2023-08-29 16:00:00+00:00,LONG_SPREAD,0.5348,68.18,0.5392,69.23,4674.6447270007475,-96.53990775693345,-80.79846634597675,7.314446864671612,3.6572234323358055,-91.77013664298417,-0.010104516409670717,1,stop_z_exit
37,2023-09-08 17:00:00+00:00,2023-09-09 14:00:00+00:00,SHORT_SPREAD,0.5037,62.56,0.5029,62.93,-4963.2717887631525,105.21245062128715,42.89922416088662,7.279655924413727,3.639827962206863,31.979740274266028,0.003521186980852475,21,mean_reversion_exit
38,2023-09-10 05:00:00+00:00,2023-09-11 07:00:00+00:00,SHORT_SPREAD,0.499,61.86,0.4853,61.36,-5010.0200400801605,106.40302151418888,15.435763792003707,7.216937214571703,3.608468607285851,4.610357970146152,0.00050763177944292,26,mean_reversion_exit
39,2023-09-11 16:00:00+00:00,2023-09-12 09:00:00+00:00,SHORT_SPREAD,0.4713,59.21,0.4727,60.16,-5304.476978569913,111.16519018523432,98.18066290597417,7.3108860080725675,3.6554430040362833,87.21433389386533,0.009602891531233601,17,mean_reversion_exit
40,2023-09-14 01:00:00+00:00,2023-09-17 01:00:00+00:00,LONG_SPREAD,0.4822,62.36,0.4952,63.93,5184.570717544587,-105.54988631923868,-98.31390219312533,7.358917825033894,3.6794589125169463,-109.35227893067616,-0.01204042989702119,72,mean_reversion_exit
41,2023-09-18 13:00:00+00:00,2023-09-20 03:00:00+00:00,LONG_SPREAD,0.5024,66.69,0.5234,66.78,4976.114649681529,-98.69681977609423,95.61569386346338,7.311025177263445,3.655512588631722,84.64915609756821,0.009320448003474195,38,mean_reversion_exit
42,2023-09-26 18:00:00+00:00,2023-09-27 09:00:00+00:00,SHORT_SPREAD,0.5045,63.83,0.5019,64.3,-4955.401387512389,103.11908053999254,61.350011461328265,7.279905498392685,3.639952749196342,50.43015321373924,0.005552702974311125,15,mean_reversion_exit
43,2023-09-27 12:00:00+00:00,2023-09-27 13:00:00+00:00,LONG_SPREAD,0.5043,65.03,0.5046,64.53,4957.3666468372,-101.21622191092918,52.095320949516136,7.246024368309615,3.623012184154807,41.226284397051714,0.004539294398354889,1,mean_reversion_exit
44,2023-09-27 18:00:00+00:00,2023-09-28 06:00:00+00:00,SHORT_SPREAD,0.5032,63.55,0.4972,63.73,-4968.203497615263,103.57342109941345,48.452436783585995,7.26120632661906,3.63060316330953,37.560627293657404,0.004135680611687334,12,mean_reversion_exit
45,2023-09-29 07:00:00+00:00,2023-09-29 12:00:00+00:00,LONG_SPREAD,0.5078,66.45,0.537,65.83,4923.198109491926,-99.05328684526296,205.17042264122773,7.29861046747542,3.64930523373771,194.2225069400146,0.021385219422061272,5,mean_reversion_exit
46,2023-10-01 11:00:00+00:00,2023-10-02 18:00:00+00:00,LONG_SPREAD,0.5208,67.38,0.5114,65.55,4800.307219662058,-97.68612215594723,133.64271568055955,7.176117332130097,3.5880586660650486,122.8785396823644,0.013529763232751466,31,mean_reversion_exit
47,2023-10-04 00:00:00+00:00,2023-10-04 01:00:00+00:00,SHORT_SPREAD,0.5265,63.82,0.5337,64.19,-4748.338081671415,103.13523834013982,3.972003997817353,7.294611957643734,3.6473059788218665,-6.969913938648247,-0.0007674349449979604,1,stop_z_exit
48,2023-10-09 12:00:00+00:00,2023-10-09 16:00:00+00:00,SHORT_SPREAD,0.5005,63.12,0.4973,62.3,-4995.004995004995,104.279006826168,-69.52476961344217,7.22507560806159,3.6125378040307945,-80.36238302553456,-0.008848445122848539,4,stop_z_exit
49,2023-10-11 16:00:00+00:00,2023-10-13 11:00:00+00:00,SHORT_SPREAD,0.4808,61.3,0.4795,61.43,-5199.6672212978365,107.37505564221411,20.71832462117542,7.268552404632501,3.6342762023162507,9.815496014226667,0.0010807528916586095,43,mean_reversion_exit
50,2023-10-16 06:00:00+00:00,2023-10-16 07:00:00+00:00,LONG_SPREAD,0.4918,63.05,0.4929,62.97,5083.36722244815,-104.39478050543575,13.943286385127594,7.264568777295883,3.6322843886479412,3.04643321918377,0.0003354330240780102,1,stop_z_exit
51,2023-10-18 20:00:00+00:00,2023-10-20 06:00:00+00:00,SHORT_SPREAD,0.4888,60.84,0.5123,62.85,-5114.566284779051,108.18689860071866,97.2633584951368,7.4007319182460805,3.7003659591230402,86.16226061776769,0.009487051105672707,34,mean_reversion_exit
52,2023-10-21 14:00:00+00:00,2023-10-24 02:00:00+00:00,LONG_SPREAD,0.523,65.06,0.5551,72.1,4780.114722753346,-101.16954981352173,-558.7919480868097,7.61194285400921,3.8059714270046046,-570.2098623678236,-0.06278398531394402,60,stop_z_exit
53,2023-10-27 18:00:00+00:00,2023-10-28 03:00:00+00:00,SHORT_SPREAD,0.5433,66.21,0.5456,67.99,-4601.509295048776,99.41233817954576,166.37049058097952,7.340687702029462,3.6703438510147306,155.35945902793532,0.017106133439165488,9,mean_reversion_exit
54,2023-10-31 16:00:00+00:00,2023-11-01 20:00:00+00:00,SHORT_SPREAD,0.601,68.95,0.6154,69.91,-4159.73377703827,95.46179711193217,31.743158838103355,7.326290125340902,3.6631450626704507,20.753723650092002,0.0022851261734517414,28,mean_reversion_exit
55,2023-11-05 04:00:00+00:00,2023-11-05 13:00:00+00:00,LONG_SPREAD,0.6242,71.31,0.6331,70.56,4005.126561999359,-92.30249489367162,104.87249757204808,7.2522402307867955,3.6261201153933973,93.99413722586789,0.01034939400500754,9,mean_reversion_exit
56,2023-11-09 14:00:00+00:00,2023-11-09 22:00:00+00:00,LONG_SPREAD,0.6996,76.11,0.6637,72.33,3573.4705546026303,-86.48128906671559,198.61167976195046,7.083597982461212,3.5417989912306056,187.98628278825865,0.020698568714315812,8,mean_reversion_exit
57,2023-11-10 02:00:00+00:00,2023-11-10 13:00:00+00:00,LONG_SPREAD,0.6698,74.65,0.6488,71.67,3732.4574499850705,-88.17268467337874,184.37299387698286,7.129218245983637,3.5646091229918184,173.6791665080074,0.019123257872279295,11,mean_reversion_exit
58,2023-11-11 14:00:00+00:00,2023-11-13 03:00:00+00:00,LONG_SPREAD,0.6764,74.97,0.6544,73.77,3696.0378474275576,-87.79633067717384,24.04276416920247,7.191005356911774,3.595502678455887,13.25625613383481,0.0014596039903071482,37,mean_reversion_exit
59,2023-11-13 23:00:00+00:00,2023-11-15 02:00:00+00:00,SHORT_SPREAD,0.6706,71.14,0.6299,71.45,-3728.0047718461083,92.52306593853983,180.41194465508406,7.216453671184904,3.6082268355924514,169.5872641483067,0.018672711582899577,27,mean_reversion_exit
60,2023-11-21 13:00:00+00:00,2023-11-21 15:00:00+00:00,LONG_SPREAD,0.6121,70.89,0.6044,69.47,4084.2999509884007,-92.84935690319824,100.39697717993127,7.200354650124118,3.6001773250620586,89.5964452047451,0.009865178193441454,2,mean_reversion_exit
61,2023-11-21 19:00:00+00:00,2023-11-21 22:00:00+00:00,SHORT_SPREAD,0.5952,68.08,0.5802,65.82,-4200.268817204302,96.68171138172332,-155.49663546463108,7.1530708487018755,3.5765354243509373,-166.2262417376839,-0.018302640148512045,3,stop_z_exit
62,2023-11-25 02:00:00+00:00,2023-11-26 10:00:00+00:00,LONG_SPREAD,0.6228,71.72,0.6338,70.88,4014.129736673089,-91.77483143987345,121.24628551289804,7.252498556171744,3.626249278085872,110.36753767864042,0.012152216792564086,32,mean_reversion_exit
63,2023-12-01 10:00:00+00:00,2023-12-01 16:00:00+00:00,LONG_SPREAD,0.6111,71.03,0.6112,72.16,4090.9834724267716,-92.66635099067611,-104.30387827222094,7.307721558680863,3.653860779340431,-115.26546061024223,-0.012691511430733906,6,stop_z_exit
64,2023-12-04 02:00:00+00:00,2023-12-04 19:00:00+00:00,LONG_SPREAD,0.6297,73.76,0.6213,72.41,3970.1445132602826,-89.23659044018063,87.12018318285794,7.204145284291928,3.6020726421459637,76.31396525642005,0.008402686782743163,17,mean_reversion_exit
65,2023-12-06 00:00:00+00:00,2023-12-06 14:00:00+00:00,LONG_SPREAD,0.6237,74.36,0.6223,72.99,4008.337341670675,-88.516553400588,115.65600588046671,7.214920988519321,3.6074604942596604,104.83362439768773,0.011542895289920821,14,mean_reversion_exit
66,2023-12-08 11:00:00+00:00,2023-12-08 18:00:00+00:00,LONG_SPREAD,0.6491,75.56,0.6644,77.9,3851.4866738561086,-87.11078495060514,-144.91149067441793,7.370779521851946,3.6853897609259727,-155.96765995719585,-0.017173100499419502,7,stop_z_exit
67,2023-12-15 16:00:00+00:00,2023-12-16 05:00:00+00:00,SHORT_SPREAD,0.6214,71.34,0.6212,72.04,-4023.173479240425,92.26367971499472,65.38921049634457,7.29118470513604,3.64559235256802,54.45243343864051,0.005995583392969802,13,mean_reversion_exit
68,2023-12-18 10:00:00+00:00,2023-12-19 01:00:00+00:00,SHORT_SPREAD,0.589,68.93,0.616,71.46,-4244.4821731748725,95.48949529766028,126.9874044273576,7.408148505405701,3.70407425270285,115.87518166924906,0.01275864586761531,15,mean_reversion_exit
69,2023-12-20 21:00:00+00:00,2023-12-21 20:00:00+00:00,SHORT_SPREAD,0.6156,69.82,0.623,70.88,-4061.078622482131,94.27228460137103,69.87663987108587,7.317664970087708,3.6588324850438534,58.900142415954306,0.006485306411706779,23,mean_reversion_exit
70,2023-12-22 18:00:00+00:00,2023-12-24 15:00:00+00:00,LONG_SPREAD,0.6213,72.89,0.6221,72.13,4023.821020441011,-90.30169997074665,71.84834879412084,7.239508634629614,3.6197543173148063,60.98908584217642,0.006715313295223268,45,mean_reversion_exit
71,2023-12-26 12:00:00+00:00,2023-12-26 18:00:00+00:00,LONG_SPREAD,0.6319,74.04,0.6195,72.41,3956.3222028802024,-88.89912089232473,95.8471717387758,7.188087143746098,3.5940435718730486,85.06504102315665,0.009366239763286993,6,mean_reversion_exit
72,2023-12-27 06:00:00+00:00,2023-12-27 09:00:00+00:00,LONG_SPREAD,0.6223,73.74,0.6296,75.51,4017.3549734854573,-89.26079347528783,-128.66491314481618,7.340600046997262,3.6703000234986307,-139.67581321531208,-0.015379257330288838,3,stop_z_exit
73,2023-12-28 11:00:00+00:00,2023-12-29 16:00:00+00:00,LONG_SPREAD,0.6445,77.2,0.6199,74.7,3878.975950349108,-85.26024495942647,117.72780401997827,7.142243360383318,3.571121680191659,107.01443897940328,0.011783017812709703,29,mean_reversion_exit
74,2024-01-03 12:00:00+00:00,2024-01-03 13:00:00+00:00,SHORT_SPREAD,0.562,65.7,0.5679,64.73,-4448.398576512455,100.18403212888468,-123.4240627664411,7.237299544868742,3.6186497724343707,-134.2800120837442,-0.014785142914949612,1,stop_z_exit
75,2024-01-08 01:00:00+00:00,2024-01-08 02:00:00+00:00,SHORT_SPREAD,0.5721,63.47,0.5601,62.28,-4369.865408145429,103.70396897538559,-70.96933818296343,7.195334285502798,3.5976671427513987,-81.76233961121763,-0.009002589867646004,1,stop_z_exit
76,2024-01-11 00:00:00+00:00,2024-01-14 01:00:00+00:00,LONG_SPREAD,0.5983,70.18,0.5749,71.6,4178.5057663379575,-93.78869921441613,-230.95698781677837,7.279833895875045,3.639916947937522,-241.87673866059095,-0.026632274553776897,73,mean_reversion_exit
77,2024-01-18 20:00:00+00:00,2024-01-19 00:00:00+00:00,SHORT_SPREAD,0.5479,66.78,0.5499,68.42,-4562.876437306078,98.56380519418575,152.5188876438525,7.333980886051412,3.6669904430257056,141.5179163147754,0.015582085414431778,4,mean_reversion_exit
78,2024-01-19 14:00:00+00:00,2024-01-19 15:00:00+00:00,LONG_SPREAD,0.5444,70.0,0.5389,70.17,4592.211609110948,-94.0298701552532,-41.24224177650319,7.261963894324694,3.630981947162347,-52.13518761799023,-0.005740438862553636,1,stop_z_exit
79,2024-01-23 10:00:00+00:00,2024-01-25 21:00:00+00:00,SHORT_SPREAD,0.5063,64.68,0.5135,65.82,-4937.783922575549,101.7639287394515,80.45883452042949,7.326297897896387,3.663148948948193,69.46938767358492,0.007649052223255896,59,mean_reversion_exit
80,2024-01-27 18:00:00+00:00,2024-01-29 12:00:00+00:00,LONG_SPREAD,0.5285,68.04,0.5248,67.32,4730.368968779565,-96.73854954244156,52.14939048607515,7.230811080352163,3.615405540176081,41.3031738655469,0.004547760451959702,42,mean_reversion_exit
81,2024-01-30 20:00:00+00:00,2024-01-31 08:00:00+00:00,LONG_SPREAD,0.5123,68.41,0.5097,69.42,4879.953152449737,-96.21533271258185,-109.86536423607717,7.299468571831516,3.6497342859157578,-120.81456709382445,-0.013302505808354823,12,stop_z_exit
82,2024-02-09 00:00:00+00:00,2024-02-09 01:00:00+00:00,LONG_SPREAD,0.5151,70.32,0.5162,71.39,4853.4265191225,-93.60197541051942,-94.81534451822176,7.307869881838297,3.6539349409191484,-105.77714934097921,-0.01164678380552271,1,stop_z_exit
83,2024-02-11 04:00:00+00:00,2024-02-12 04:00:00+00:00,LONG_SPREAD,0.527,72.68,0.5208,70.98,4743.833017077799,-90.56261572465222,124.54468202602675,7.192325444119064,3.596162722059532,113.75619385984815,0.012525330893101533,24,mean_reversion_exit
84,2024-02-12 22:00:00+00:00,2024-02-13 12:00:00+00:00,LONG_SPREAD,0.5314,73.36,0.5282,71.76,4704.554008280015,-89.72315854508894,128.5024808456458,7.202228078094725,3.601114039047362,117.69913872850373,0.01295947594927328,14,mean_reversion_exit
85,2024-02-13 16:00:00+00:00,2024-02-16 23:00:00+00:00,SHORT_SPREAD,0.5199,68.51,0.5646,70.63,-4808.617041738796,96.0748928750215,-11.266408870679285,7.4331223105584865,3.716561155279243,-22.416092336517014,-0.002468164275882076,79,mean_reversion_exit
86,2024-02-20 16:00:00+00:00,2024-02-22 08:00:00+00:00,SHORT_SPREAD,0.5494,68.46,0.5474,69.16,-4550.418638514743,96.14506150843886,76.40238033293697,7.288953011005731,3.6444765055028654,65.46895081642838,0.007208576907998968,40,mean_reversion_exit
87,2024-02-24 13:00:00+00:00,2024-02-26 09:00:00+00:00,LONG_SPREAD,0.5458,70.16,0.5337,69.4,4580.432392817883,-93.81543487553769,15.876498552311421,7.214983543710779,3.607491771855389,5.0540232367452536,0.0005564823438067062,44,mean_reversion_exit
88,2024-02-26 15:00:00+00:00,2024-02-27 01:00:00+00:00,LONG_SPREAD,0.5418,71.22,0.5533,73.73,4614.248800295312,-92.41913663111097,-178.90817174069264,7.379687086353172,3.689843543176586,-189.9777023702224,-0.02091783755906838,10,stop_z_exit
89,2024-02-29 05:00:00+00:00,2024-03-04 03:00:00+00:00,LONG_SPREAD,0.5971,83.07,0.6353,89.92,4186.903366270307,-79.23547503151228,-382.8232953743341,7.546753813717134,3.7733769068585667,-394.14342609490984,-0.0433978727985726,94,mean_reversion_exit
90,2024-03-05 20:00:00+00:00,2024-03-07 00:00:00+00:00,SHORT_SPREAD,0.57,78.01,0.6158,86.56,-4385.964912280702,84.37496360553422,520.528745844861,7.634585981418091,3.8172929907090456,509.07686687273383,0.056052826586834435,28,mean_reversion_exit
91,2024-03-11 09:00:00+00:00,2024-03-11 10:00:00+00:00,LONG_SPREAD,0.6309,94.8,0.6256,95.15,3962.593120938342,-69.43133872223338,-45.302712093755375,7.266992418698904,3.6334962093494516,-56.20320072180373,-0.0061883547823277565,1,stop_z_exit
92,2024-03-15 05:00:00+00:00,2024-03-20 12:00:00+00:00,SHORT_SPREAD,0.6285,87.63,0.5983,82.11,-3977.724741447892,75.11230070601077,-294.49261270545315,7.051773853858618,3.5258869269293087,-305.0702734862411,-0.03359031268022113,127,mean_reversion_exit
93,2024-03-24 14:00:00+00:00,2024-03-26 15:00:00+00:00,LONG_SPREAD,0.6327,89.99,0.6347,89.02,3951.319740793425,-73.14247039524085,78.85083576497037,7.24045450597346,3.62022725298673,67.99015400601019,0.007486178532374354,49,mean_reversion_exit
94,2024-03-26 19:00:00+00:00,2024-03-28 19:00:00+00:00,LONG_SPREAD,0.6303,95.24,0.6278,93.62,3966.3652229097256,-69.11057235266405,102.04321415404104,7.216922712586744,3.608461356293372,91.21783008516093,0.010043703699993658,48,mean_reversion_exit
95,2024-03-29 11:00:00+00:00,2024-03-31 13:00:00+00:00,LONG_SPREAD,0.6299,102.44,0.6287,101.97,3968.883949833307,-64.25313267149282,25.436311615801777,7.251688075456019,3.625844037728009,14.55877950261775,0.0016030206750294212,50,mean_reversion_exit
96,2024-04-01 02:00:00+00:00,2024-04-01 14:00:00+00:00,LONG_SPREAD,0.6305,111.2,0.6026,100.57,3965.1070578905633,-59.19146502578889,518.5787863089901,6.969740024638467,3.484870012319233,508.12417627203234,0.05594792886999245,12,mean_reversion_exit
97,2024-04-09 14:00:00+00:00,2024-04-11 18:00:00+00:00,SHORT_SPREAD,0.6183,97.84,0.611,97.98,-4043.344654698367,67.27402811598246,38.93477991553555,7.257633507876956,3.6288167539384775,28.048329653720117,0.003088311923871759,52,mean_reversion_exit
98,2024-04-12 18:00:00+00:00,2024-04-16 11:00:00+00:00,SHORT_SPREAD,0.5284,83.44,0.491,78.99,-4731.264193792582,78.88411925776275,-174.08504984920182,7.054479284076225,3.5272396420381122,-184.66676877531617,-0.020333067636918504,89,mean_reversion_exit
99,2024-04-18 09:00:00+00:00,2024-04-19 01:00:00+00:00,LONG_SPREAD,0.4903,82.06,0.4794,77.99,5098.919029165817,-80.21071058820039,270.8793746760686,7.112858404889425,3.556429202444712,260.2100870687345,0.02865090094587849,16,mean_reversion_exit
100,2024-04-20 17:00:00+00:00,2024-04-22 14:00:00+00:00,LONG_SPREAD,0.5276,85.46,0.5345,84.59,4738.438210765732,-77.01955196428416,99.70223386321015,7.2519480140723225,3.6259740070361612,88.82431184210166,0.00978016105694489,45,mean_reversion_exit
101,2024-04-24 09:00:00+00:00,2024-04-25 01:00:00+00:00,LONG_SPREAD,0.5445,87.41,0.5232,82.45,4591.368227731864,-75.3013489402554,275.6985474929777,7.077156395096438,3.538578197548219,265.082812900333,0.029187421211907514,16,no_flip_exit
102,2024-04-26 13:00:00+00:00,2024-04-26 14:00:00+00:00,LONG_SPREAD,0.5237,87.74,0.52,87.95,4773.72541531411,-75.01813210471533,-33.4165917786532,7.26490913817631,3.6324545690881545,-44.31395548591766,-0.004879267992449969,1,stop_z_exit
103,2024-04-30 09:00:00+00:00,2024-05-02 18:00:00+00:00,SHORT_SPREAD,0.5022,80.99,0.5213,80.78,-4978.096375945838,81.27041500021885,-112.14842793061102,7.2968786701463895,3.6484393350731943,-123.09374593583061,-0.013553458905430617,57,mean_reversion_exit
104,2024-05-06 16:00:00+00:00,2024-05-07 10:00:00+00:00,SHORT_SPREAD,0.5529,81.28,0.5392,81.58,-4521.61331162959,80.98044919866786,86.2402371289252,7.250611941650289,3.6253059708251443,75.36431921644977,0.00829812429275158,18,mean_reversion_exit
105,2024-05-09 02:00:00+00:00,2024-05-10 14:00:00+00:00,LONG_SPREAD,0.5213,82.29,0.5002,80.61,4795.70305006714,-79.98652218820907,33.188022919775094,7.171446052041136,3.5857230260205677,22.43085384171339,0.0024697896180352476,36,mean_reversion_exit
106,2024-05-14 13:00:00+00:00,2024-05-15 14:00:00+00:00,SHORT_SPREAD,0.5036,79.56,0.5109,80.6,-4964.257347100874,82.73115775349075,49.80132542979345,7.314584521773166,3.6572922608865825,38.8294486471337,0.0042753864752300575,25,mean_reversion_exit
107,2024-05-20 20:00:00+00:00,2024-05-20 21:00:00+00:00,LONG_SPREAD,0.5313,86.31,0.5349,87.31,4705.439488048184,-76.26104635462546,-59.32146419765178,7.302952980098819,3.6514764900494097,-70.2758936678,-0.007737854020345374,1,stop_z_exit
108,2024-05-28 14:00:00+00:00,2024-05-29 05:00:00+00:00,SHORT_SPREAD,0.5285,82.99,0.5304,84.03,-4730.368968779565,79.31185577621068,73.49662896657836,7.302261541113356,3.6511307705566773,62.54323665490833,0.006886435873491252,15,mean_reversion_exit
109,2024-06-04 04:00:00+00:00,2024-06-04 08:00:00+00:00,SHORT_SPREAD,0.5209,82.12,0.5204,81.72,-4799.385678633134,80.15210558777062,-29.661149395791867,7.251888514664408,3.625944257332204,-40.538982167788475,-0.004463617746798715,4,stop_z_exit
110,2024-06-05 23:00:00+00:00,2024-06-07 00:00:00+00:00,LONG_SPREAD,0.5263,85.48,0.5216,84.14,4750.142504275128,-77.00153147950074,80.85638241243794,7.215469639913129,3.607734819956564,70.03317795256825,0.007711129368763072,25,mean_reversion_exit
111,2024-06-07 19:00:00+00:00,2024-06-11 10:00:00+00:00,SHORT_SPREAD,0.493,79.46,0.4862,79.33,-5070.993914807303,82.83527448864491,23.71417293716604,7.247572190972495,3.6237860954862473,12.842814650707298,0.0014140812701334505,87,mean_reversion_exit
112,2024-06-11 14:00:00+00:00,2024-06-12 14:00:00+00:00,SHORT_SPREAD,0.4832,77.49,0.4967,79.08,-5173.841059602649,84.94116545189992,65.20959876388562,7.347634051643443,3.6738170258217213,54.18814768642046,0.0059664837335616575,24,mean_reversion_exit
113,2024-06-14 04:00:00+00:00,2024-06-14 16:00:00+00:00,LONG_SPREAD,0.4792,79.68,0.4677,77.4,5217.0283806343905,-82.60656263639211,128.34713643367857,7.166337213018872,3.5831686065094357,117.59763061415026,0.012948299215264594,12,mean_reversion_exit
114,2024-06-17 06:00:00+00:00,2024-06-17 14:00:00+00:00,SHORT_SPREAD,0.4862,77.67,0.514,77.15,-5141.916906622789,84.74431454702876,-187.0123335685681,7.305224027270043,3.6526120136350215,-197.97016960947315,-0.02179786257948376,8,stop_z_exit
115,2024-06-18 15:00:00+00:00,2024-06-20 06:00:00+00:00,SHORT_SPREAD,0.4848,72.03,0.4935,74.29,-5156.765676567657,91.37985437828299,161.6546095087815,7.366225661606604,3.6831128308033017,150.6052710163716,0.0165826649936036,39,mean_reversion_exit
116,2024-06-24 05:00:00+00:00,2024-06-24 09:00:00+00:00,SHORT_SPREAD,0.4699,70.77,0.4747,70.37,-5320.280910832093,93.00679540578952,-62.74006653430921,7.2610065807780515,3.6305032903890258,-73.63157640547628,-0.008107337520412615,4,stop_z_exit
117,2024-06-28 10:00:00+00:00,2024-07-01 10:00:00+00:00,LONG_SPREAD,0.4799,74.46,0.4796,74.89,5209.418628881017,-88.39767540783944,-39.57382601403569,7.280251998628863,3.6401259993144315,-50.49420401197898,-0.005559755402971918,72,mean_reversion_exit
118,2024-07-03 11:00:00+00:00,2024-07-03 15:00:00+00:00,SHORT_SPREAD,0.4823,74.06,0.4715,74.39,-5183.495749533486,88.87511356829224,85.3105415724981,7.255011542047209,3.6275057710236043,74.42802425942727,0.008195031847827678,4,mean_reversion_exit
119,2024-07-03 21:00:00+00:00,2024-07-03 23:00:00+00:00,SHORT_SPREAD,0.4665,72.57,0.4668,72.05,-5359.056806002143,90.69988853338465,-48.77165907916012,7.247450238695956,3.6237251193479776,-59.64283443720406,-0.006567081856209437,2,stop_z_exit
120,2024-07-05 00:00:00+00:00,2024-07-05 01:00:00+00:00,SHORT_SPREAD,0.4285,63.1,0.4248,62.71,-5834.3057176196035,104.31205880931415,-19.094771780440155,7.240765275057849,3.620382637528924,-29.955919693026928,-0.003298350565636969,1,stop_z_exit
121,2024-07-10 16:00:00+00:00,2024-07-12 11:00:00+00:00,LONG_SPREAD,0.4324,66.71,0.4712,68.45,5781.683626271971,-98.66722996353957,52.64834456279274,7.424076850628545,3.7120384253142724,41.512229286849916,0.004570778876170019,43,mean_reversion_exit
122,2024-07-13 16:00:00+00:00,2024-07-15 02:00:00+00:00,SHORT_SPREAD,0.5324,69.77,0.5267,70.83,-4695.7175056348615,94.33984392816002,126.76582434596872,7.294966586606872,3.647483293303436,115.82337446605841,0.012752941542069674,34,mean_reversion_exit
123,2024-07-17 09:00:00+00:00,2024-07-18 07:00:00+00:00,SHORT_SPREAD,0.611,72.66,0.5797,71.85,-4091.653027823241,90.58754350217072,54.6928295341089,7.185094868691129,3.592547434345564,43.91518723107221,0.004835360894540577,22,mean_reversion_exit
124,2024-07-22 13:00:00+00:00,2024-07-22 14:00:00+00:00,SHORT_SPREAD,0.6063,72.47,0.611,71.8,-4123.371268349002,90.8250436162236,-80.23262418411042,7.249083554989528,3.6245417774947635,-91.10624951659472,-0.01003141792024742,1,stop_z_exit
125,2024-07-25 02:00:00+00:00,2024-07-26 04:00:00+00:00,SHORT_SPREAD,0.6022,68.82,0.6046,70.85,-4151.444702756559,95.6421230872962,184.1900425805954,7.347319519555711,3.6736597597778555,173.16906330126182,0.019067092038689677,26,mean_reversion_exit
126,2024-07-29 08:00:00+00:00,2024-07-30 10:00:00+00:00,LONG_SPREAD,0.608,74.58,0.6234,73.48,4111.842105263158,-88.25544262359512,160.40335530700662,7.25216928130822,3.62608464065411,149.52510138504428,0.01646373096817617,26,mean_reversion_exit
127,2024-08-02 18:00:00+00:00,2024-08-05 01:00:00+00:00,SHORT_SPREAD,0.5625,65.11,0.4742,56.09,-4444.444444444444,101.09185856040122,-519.4041197703742,6.743955525230474,3.3719777626152365,-529.5200530582199,-0.058303760472667235,55,stop_z_exit
128,2024-08-07 21:00:00+00:00,2024-08-08 16:00:00+00:00,SHORT_SPREAD,0.6261,56.56,0.617,60.25,-3992.972368631209,116.37360167729355,465.75463874375697,7.4229057453480465,3.7114528726740232,454.6202801257349,0.050056785886357036,19,mean_reversion_exit
129,2024-08-13 01:00:00+00:00,2024-08-18 14:00:00+00:00,LONG_SPREAD,0.571,62.23,0.5713,66.61,4378.283712784589,-105.7703826268315,-461.96079079168646,7.451507833101924,3.7257539165509614,-473.13805254133933,-0.05209571861642317,133,mean_reversion_exit
130,2024-08-20 09:00:00+00:00,2024-08-20 15:00:00+00:00,SHORT_SPREAD,0.6097,66.29,0.5892,63.62,-4100.377234705593,99.29236552825046,-181.05288264896464,7.126005388985422,3.5630026944927105,-191.74189073244278,-0.021112086700541887,6,stop_z_exit
131,2024-08-21 16:00:00+00:00,2024-08-23 05:00:00+00:00,SHORT_SPREAD,0.5955,62.54,0.5998,64.08,-4198.152812762384,105.24609707175766,144.0269323956286,7.337725147328333,3.6688625736641662,133.02034467463608,0.014646444962961398,37,mean_reversion_exit
132,2024-08-24 10:00:00+00:00,2024-08-25 07:00:00+00:00,LONG_SPREAD,0.6107,67.16,0.5985,64.69,4093.6630096610447,-98.00611838695242,192.13242369790768,7.148865608240725,3.574432804120362,181.4091252855466,0.01997437892506345,21,mean_reversion_exit
