timestamp,equity,return,position,qty_a,qty_b,mtm_pnl,costs
2023-03-28 18:00:00+00:00,9699.802670124944,0.0049531928228552236,-1,-5346.4499572284,74.34870564630887,47.808189786252456,0.0
2023-03-28 19:00:00+00:00,9740.953459666642,0.004242435742372486,-1,-5346.4499572284,74.34870564630887,41.15078954169836,0.0
2023-03-28 20:00:00+00:00,9671.241001167627,-0.007156636030309138,-1,-5346.4499572284,74.34870564630887,-69.71245849901375,0.0
2023-03-28 21:00:00+00:00,9655.635977540689,-0.0016135492461675227,-1,-5346.4499572284,74.34870564630887,-15.60502362693951,0.0
2023-03-28 22:00:00+00:00,9703.403144533017,0.0049470762053824835,-1,-5346.4499572284,74.34870564630887,47.76716699232767,0.0
2023-03-28 23:00:00+00:00,9783.20705645201,0.00822432199613976,-1,-5346.4499572284,74.34870564630887,79.80391191899545,0.0
2023-03-29 00:00:00+00:00,9736.534259138873,-0.004770705254812935,-1,-5346.4499572284,74.34870564630887,-46.67279731313893,0.0
2023-03-29 01:00:00+00:00,9776.056034005658,0.004059121430162849,-1,-5346.4499572284,74.34870564630887,39.52177486678578,0.0
2023-03-29 02:00:00+00:00,9775.671634130707,-3.932054742872282e-05,-1,-5346.4499572284,74.34870564630887,-0.38439987495119254,0.0
2023-03-29 03:00:00+00:00,9703.553156648093,-0.0073773424662526565,-1,-5346.4499572284,74.34870564630887,-72.11847748261467,0.0
2023-03-29 04:00:00+00:00,9784.033521119101,0.008293906692917963,-1,-5346.4499572284,74.34870564630887,80.48036447100931,0.0
2023-03-29 05:00:00+00:00,9776.43153030474,-0.0007769792282448229,-1,-5346.4499572284,74.34870564630887,-7.601990814361992,0.0
2023-03-29 06:00:00+00:00,9845.792873175333,0.007094750539149874,-1,-5346.4499572284,74.34870564630887,69.36134287059275,0.0
2023-03-29 07:00:00+00:00,9770.407928778412,-0.007656564115045117,-1,-5346.4499572284,74.34870564630887,-75.38494439692045,0.0
2023-03-29 08:00:00+00:00,9750.600751243228,-0.0020272620835862787,-1,-5346.4499572284,74.34870564630887,-19.80717753518465,0.0
2023-03-29 09:00:00+00:00,9686.978229757904,-0.006524984778728871,-1,-5346.4499572284,74.34870564630887,-63.622521485322935,0.0
2023-03-29 10:00:00+00:00,9699.141461662022,0.001255627050626984,-1,-5346.4499572284,74.34870564630887,12.163231904118359,0.0
2023-03-29 11:00:00+00:00,9702.508014321611,0.0003470980058282169,-1,-5346.4499572284,74.34870564630887,3.3665526595883097,0.0
2023-03-29 12:00:00+00:00,9744.678400490657,0.004346338710238484,-1,-5346.4499572284,74.34870564630887,42.1703861690462,0.0
2023-03-29 13:00:00+00:00,9733.643055517952,-0.0011324483496704119,-1,-5346.4499572284,74.34870564630887,-11.03534497270429,0.0
2023-03-29 14:00:00+00:00,9741.980328829994,0.0008565419200692315,-1,-5346.4499572284,74.34870564630887,8.337273312040704,0.0
2023-03-29 15:00:00+00:00,9802.110899217007,0.006172314904913545,-1,-5346.4499572284,74.34870564630887,60.13057038701213,0.0
2023-03-29 16:00:00+00:00,9789.296294448617,-0.0013073311351142758,-1,-5346.4499572284,74.34870564630887,-12.814604768389053,0.0
2023-03-29 17:00:00+00:00,9799.328917922934,0.001024856452654932,-1,-5346.4499572284,74.34870564630887,10.032623474316978,0.0
2023-03-29 18:00:00+00:00,9835.291940192656,0.0036699474597639004,-1,-5346.4499572284,74.34870564630887,35.96302226972264,0.0
2023-03-29 19:00:00+00:00,9829.761727862431,-0.0005622824786344349,-1,-5346.4499572284,74.34870564630887,-5.530212330224857,0.0
2023-03-29 20:00:00+00:00,9818.80162195296,-0.0011149920224825527,-1,-5346.4499572284,74.34870564630887,-10.96010590947086,0.0
2023-03-29 21:00:00+00:00,9785.720666722595,-0.0033691438633817183,-1,-5346.4499572284,74.34870564630887,-33.08095523036699,0.0
2023-03-29 22:00:00+00:00,9785.520262226333,-2.0479278234786236e-05,-1,-5346.4499572284,74.34870564630887,-0.20040449626065282,0.0
2023-03-29 23:00:00+00:00,9798.468702997923,0.0013232245628853612,-1,-5346.4499572284,74.34870564630887,12.948440771590397,0.0
2023-03-30 00:00:00+00:00,9761.520067364469,-0.003770858156861734,-1,-5346.4499572284,74.34870564630887,-36.94863563345486,0.0
2023-03-30 01:00:00+00:00,9763.976245723557,0.00025161843054544164,-1,-5346.4499572284,74.34870564630887,2.4561783590895168,0.0
2023-03-30 02:00:00+00:00,9894.098698102876,0.013326789117938498,0,0.0,0.0,135.98265926381714,5.860206884499314
2023-03-30 03:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,-0.0,0.0
2023-03-30 04:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,0.0,0.0
2023-03-30 05:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,0.0,0.0
2023-03-30 06:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,0.0,0.0
2023-03-30 07:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,0.0,0.0
2023-03-30 08:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,-0.0,0.0
2023-03-30 09:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,0.0,0.0
2023-03-30 10:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,0.0,0.0
2023-03-30 11:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,0.0,0.0
2023-03-30 12:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,0.0,0.0
2023-03-30 13:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,-0.0,0.0
2023-03-30 14:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,0.0,0.0
2023-03-30 15:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,-0.0,0.0
2023-03-30 16:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,-0.0,0.0
2023-03-30 17:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,0.0,0.0
2023-03-30 18:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,0.0,0.0
2023-03-30 19:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,0.0,0.0
2023-03-30 20:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,0.0,0.0
2023-03-30 21:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,0.0,0.0
2023-03-30 22:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,-0.0,0.0
2023-03-30 23:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,0.0,0.0
2023-03-31 00:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,0.0,0.0
2023-03-31 01:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,0.0,0.0
2023-03-31 02:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,0.0,0.0
2023-03-31 03:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,0.0,0.0
2023-03-31 04:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,0.0,0.0
2023-03-31 05:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,0.0,0.0
2023-03-31 06:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,0.0,0.0
2023-03-31 07:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,-0.0,0.0
2023-03-31 08:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,0.0,0.0
2023-03-31 09:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,0.0,0.0
2023-03-31 10:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,0.0,0.0
2023-03-31 11:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,0.0,0.0
2023-03-31 12:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,0.0,0.0
2023-03-31 13:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,0.0,0.0
2023-03-31 14:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,0.0,0.0
2023-03-31 15:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,-0.0,0.0
2023-03-31 16:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,0.0,0.0
2023-03-31 17:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,0.0,0.0
2023-03-31 18:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,0.0,0.0
2023-03-31 19:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,0.0,0.0
2023-03-31 20:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,0.0,0.0
2023-03-31 21:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,0.0,0.0
2023-03-31 22:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,0.0,0.0
2023-03-31 23:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,-0.0,0.0
2023-04-01 00:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,-0.0,0.0
2023-04-01 01:00:00+00:00,9894.098698102876,0.0,0,0.0,0.0,0.0,0.0
2023-04-01 02:00:00+00:00,9888.649443556355,-0.0005507580541486146,1,4689.5516788595005,-70.33651325996713,0.0,5.449254546520635
2023-04-01 03:00:00+00:00,9903.653980351828,0.0015173494501061757,1,4689.5516788595005,-70.33651325996713,15.004536795472742,0.0
2023-04-01 04:00:00+00:00,9899.434060033147,-0.0004260973098467735,1,4689.5516788595005,-70.33651325996713,-4.2199203186809235,0.0
2023-04-01 05:00:00+00:00,9926.864624012242,0.0027709224398837495,1,4689.5516788595005,-70.33651325996713,27.430563979094536,0.0
2023-04-01 06:00:00+00:00,9824.626835094701,-0.010299101759707274,0,0.0,0.0,-96.83552311083989,5.4022658066999885
2023-04-01 07:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,-0.0,0.0
2023-04-01 08:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,-0.0,0.0
2023-04-01 09:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,0.0,0.0
2023-04-01 10:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,0.0,0.0
2023-04-01 11:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,0.0,0.0
2023-04-01 12:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,0.0,0.0
2023-04-01 13:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,0.0,0.0
2023-04-01 14:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,-0.0,0.0
2023-04-01 15:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,0.0,0.0
2023-04-01 16:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,-0.0,0.0
2023-04-01 17:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,0.0,0.0
2023-04-01 18:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,0.0,0.0
2023-04-01 19:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,-0.0,0.0
2023-04-01 20:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,0.0,0.0
2023-04-01 21:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,0.0,0.0
2023-04-01 22:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,0.0,0.0
2023-04-01 23:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,-0.0,0.0
2023-04-02 00:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,-0.0,0.0
2023-04-02 01:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,0.0,0.0
2023-04-02 02:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,0.0,0.0
2023-04-02 03:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,0.0,0.0
2023-04-02 04:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,0.0,0.0
2023-04-02 05:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,0.0,0.0
2023-04-02 06:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,0.0,0.0
2023-04-02 07:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,0.0,0.0
2023-04-02 08:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,-0.0,0.0
2023-04-02 09:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,0.0,0.0
2023-04-02 10:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,0.0,0.0
2023-04-02 11:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,0.0,0.0
2023-04-02 12:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,-0.0,0.0
2023-04-02 13:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,0.0,0.0
2023-04-02 14:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,-0.0,0.0
2023-04-02 15:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,0.0,0.0
2023-04-02 16:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,0.0,0.0
2023-04-02 17:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,-0.0,0.0
2023-04-02 18:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,0.0,0.0
2023-04-02 19:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,-0.0,0.0
2023-04-02 20:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,0.0,0.0
2023-04-02 21:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,0.0,0.0
2023-04-02 22:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,0.0,0.0
2023-04-02 23:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,-0.0,0.0
2023-04-03 00:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,0.0,0.0
2023-04-03 01:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,-0.0,0.0
2023-04-03 02:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,0.0,0.0
2023-04-03 03:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,0.0,0.0
2023-04-03 04:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,0.0,0.0
2023-04-03 05:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,-0.0,0.0
2023-04-03 06:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,0.0,0.0
2023-04-03 07:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,0.0,0.0
2023-04-03 08:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,0.0,0.0
2023-04-03 09:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,-0.0,0.0
2023-04-03 10:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,0.0,0.0
2023-04-03 11:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,0.0,0.0
2023-04-03 12:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,0.0,0.0
2023-04-03 13:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,0.0,0.0
2023-04-03 14:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,-0.0,0.0
2023-04-03 15:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,0.0,0.0
2023-04-03 16:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,-0.0,0.0
2023-04-03 17:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,0.0,0.0
2023-04-03 18:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,0.0,0.0
2023-04-03 19:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,-0.0,0.0
2023-04-03 20:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,-0.0,0.0
2023-04-03 21:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,0.0,0.0
2023-04-03 22:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,0.0,0.0
2023-04-03 23:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,-0.0,0.0
2023-04-04 00:00:00+00:00,9824.626835094701,0.0,0,0.0,0.0,-0.0,0.0
